,index,0,frequency,
3112,二份,158,2.51126333393413E-05,
3114,工程机械,157,2.49536926220037E-05,
3115,恒益,157,2.49536926220037E-05,
3116,三性,157,2.49536926220037E-05,
3117,欠发,157,2.49536926220037E-05,
3118,签发,157,2.49536926220037E-05,
3119,职能部门,157,2.49536926220037E-05,
3120,工商局,157,2.49536926220037E-05,
3122,并案,157,2.49536926220037E-05,
3123,长沙,157,2.49536926220037E-05,
3125,纪,157,2.49536926220037E-05,
3126,中有,157,2.49536926220037E-05,
3127,办发,157,2.49536926220037E-05,
3128,入住,157,2.49536926220037E-05,
3129,同样,157,2.49536926220037E-05,
3130,出台,156,2.47947519046661E-05,
3131,蓝月亮,156,2.47947519046661E-05,
3132,农民,156,2.47947519046661E-05,
3133,公某,156,2.47947519046661E-05,
3134,机器厂,156,2.47947519046661E-05,
3135,船舶,156,2.47947519046661E-05,
3136,入,156,2.47947519046661E-05,
3137,后期,156,2.47947519046661E-05,
3138,赣,156,2.47947519046661E-05,
3140,协调,156,2.47947519046661E-05,
3141,复核,156,2.47947519046661E-05,
3142,申请费,156,2.47947519046661E-05,
3143,合作社,156,2.47947519046661E-05,
3144,利用,155,2.46358111873285E-05,
3145,各类,155,2.46358111873285E-05,
3146,周六,155,2.46358111873285E-05,
3147,已付,155,2.46358111873285E-05,
3148,均系,155,2.46358111873285E-05,
3149,多发,155,2.46358111873285E-05,
3150,抢救,155,2.46358111873285E-05,
3151,逃逸,155,2.46358111873285E-05,
3152,拆迁,155,2.46358111873285E-05,
3153,顺亿,155,2.46358111873285E-05,
3154,遗留,155,2.46358111873285E-05,
3155,劳人仲,155,2.46358111873285E-05,
3156,检查费,155,2.46358111873285E-05,
3157,出发,155,2.46358111873285E-05,
3160,资本,154,2.44768704699909E-05,
3161,额,154,2.44768704699909E-05,
3163,毕业,154,2.44768704699909E-05,
3164,邓,154,2.44768704699909E-05,
3165,此事,154,2.44768704699909E-05,
3166,所诉,154,2.44768704699909E-05,
3167,补交,154,2.44768704699909E-05,
3168,因本,154,2.44768704699909E-05,
3169,时起,154,2.44768704699909E-05,
3170,续聘,154,2.44768704699909E-05,
3171,银行卡,154,2.44768704699909E-05,
3172,恶意,154,2.44768704699909E-05,
3173,承租,153,2.43179297526533E-05,
3174,那么,153,2.43179297526533E-05,
3175,亚钢,153,2.43179297526533E-05,
3176,指令,153,2.43179297526533E-05,
3177,配偶,153,2.43179297526533E-05,
3178,病,153,2.43179297526533E-05,
3179,实,153,2.43179297526533E-05,
3180,威海,153,2.43179297526533E-05,
3181,挂号,153,2.43179297526533E-05,
3182,扣,153,2.43179297526533E-05,
3183,开展,153,2.43179297526533E-05,
3184,不可抗力,153,2.43179297526533E-05,
3185,徇私舞弊,153,2.43179297526533E-05,
3186,金雁,153,2.43179297526533E-05,
3187,施,153,2.43179297526533E-05,
3188,出售,153,2.43179297526533E-05,
3189,撞,153,2.43179297526533E-05,
3190,定期,152,2.41589890353157E-05,
3191,借用,152,2.41589890353157E-05,
3192,职工工资,152,2.41589890353157E-05,
3193,联,152,2.41589890353157E-05,
3194,催告,152,2.41589890353157E-05,
3195,拖车,152,2.41589890353157E-05,
3196,回证,152,2.41589890353157E-05,
3197,陆,152,2.41589890353157E-05,
3198,诸葛,152,2.41589890353157E-05,
3199,无须,152,2.41589890353157E-05,
3200,连,151,2.40000483179781E-05,
3201,是因为,151,2.40000483179781E-05,
3202,欺诈,151,2.40000483179781E-05,
3203,服务费,151,2.40000483179781E-05,
3204,三方,151,2.40000483179781E-05,
3206,小客车,151,2.40000483179781E-05,
3207,每次,151,2.40000483179781E-05,
3208,联营,151,2.40000483179781E-05,
3209,吕,151,2.40000483179781E-05,
3210,公务员,151,2.40000483179781E-05,
3211,警告,151,2.40000483179781E-05,
3212,四十二条,151,2.40000483179781E-05,
3214,路口处,151,2.40000483179781E-05,
3215,报案,150,2.38411076006405E-05,
3216,温州,150,2.38411076006405E-05,
3217,保函,150,2.38411076006405E-05,
3218,总金额,150,2.38411076006405E-05,
3220,管理制度,150,2.38411076006405E-05,
3221,差旅费,150,2.38411076006405E-05,
3222,做好,150,2.38411076006405E-05,
3223,公利,150,2.38411076006405E-05,
3225,计生委,149,2.36821668833029E-05,
3226,鉴定书,149,2.36821668833029E-05,
3227,公职,149,2.36821668833029E-05,
3228,十,149,2.36821668833029E-05,
3230,残值,149,2.36821668833029E-05,
3231,证件,149,2.36821668833029E-05,
3232,承包人,149,2.36821668833029E-05,
3233,车费,149,2.36821668833029E-05,
3234,国家机关,149,2.36821668833029E-05,
3235,大桥,149,2.36821668833029E-05,
3236,出版社,149,2.36821668833029E-05,
3237,拥有,149,2.36821668833029E-05,
3238,中国工商银行,149,2.36821668833029E-05,
3240,营伍,149,2.36821668833029E-05,
3242,不育,148,2.35232261659653E-05,
3243,不孕,148,2.35232261659653E-05,
3244,一初,148,2.35232261659653E-05,
3246,中未,148,2.35232261659653E-05,
3247,代,148,2.35232261659653E-05,
3248,北,148,2.35232261659653E-05,
3249,木业,148,2.35232261659653E-05,
3250,难易,148,2.35232261659653E-05,
3251,银行存款,148,2.35232261659653E-05,
3252,永明,148,2.35232261659653E-05,
3253,乐园,148,2.35232261659653E-05,
3254,罚款,147,2.33642854486277E-05,
3255,专用章,147,2.33642854486277E-05,
3256,和解,147,2.33642854486277E-05,
3257,自认,147,2.33642854486277E-05,
3259,赔偿标准,147,2.33642854486277E-05,
3260,留在,147,2.33642854486277E-05,
3262,中央,147,2.33642854486277E-05,
3263,从而,147,2.33642854486277E-05,
3265,无锡,147,2.33642854486277E-05,
3266,车间,147,2.33642854486277E-05,
3267,鑫,146,2.32053447312901E-05,
3270,排除,146,2.32053447312901E-05,
3271,认真,146,2.32053447312901E-05,
3272,裁判,146,2.32053447312901E-05,
3273,贵院,146,2.32053447312901E-05,
3275,开户行,146,2.32053447312901E-05,
3276,大庙,146,2.32053447312901E-05,
3277,代表大会,145,2.30464040139524E-05,
3278,N,145,2.30464040139524E-05,
3279,基层,145,2.30464040139524E-05,
3280,三日,145,2.30464040139524E-05,
3281,人向,145,2.30464040139524E-05,
3282,不变,145,2.30464040139524E-05,
3283,包装,145,2.30464040139524E-05,
3284,持票人,145,2.30464040139524E-05,
3285,加付,145,2.30464040139524E-05,
3287,不合理,145,2.30464040139524E-05,
3288,月止,145,2.30464040139524E-05,
3289,案涉,145,2.30464040139524E-05,
3290,足以认定,145,2.30464040139524E-05,
3291,内退,145,2.30464040139524E-05,
3292,现行,145,2.30464040139524E-05,
3293,七级,145,2.30464040139524E-05,
3294,次数,145,2.30464040139524E-05,
3295,交运,145,2.30464040139524E-05,
3296,辆,145,2.30464040139524E-05,
3300,缴存,144,2.28874632966148E-05,
3301,各负,144,2.28874632966148E-05,
3302,双休日,144,2.28874632966148E-05,
3303,崔,144,2.28874632966148E-05,
3304,尽快,144,2.28874632966148E-05,
3305,应从,144,2.28874632966148E-05,
3308,车载,144,2.28874632966148E-05,
3310,营收,144,2.28874632966148E-05,
3311,即便,144,2.28874632966148E-05,
3312,写明,144,2.28874632966148E-05,
3313,洪,144,2.28874632966148E-05,
3314,环保,143,2.27285225792772E-05,
3315,工勤,143,2.27285225792772E-05,
3317,利害关系,143,2.27285225792772E-05,
3318,患病,143,2.27285225792772E-05,
3319,艺术,143,2.27285225792772E-05,
3320,代表人,143,2.27285225792772E-05,
3321,同事,143,2.27285225792772E-05,
3322,复函,143,2.27285225792772E-05,
3323,第六项,143,2.27285225792772E-05,
3325,手机,143,2.27285225792772E-05,
3326,对价,143,2.27285225792772E-05,
3327,全员,143,2.27285225792772E-05,
3328,无论,143,2.27285225792772E-05,
3329,组建,143,2.27285225792772E-05,
3330,自负,142,2.25695818619396E-05,
3331,走,142,2.25695818619396E-05,
3332,业主,142,2.25695818619396E-05,
3333,复旦大学,142,2.25695818619396E-05,
3334,第五十七条,142,2.25695818619396E-05,
3335,公有住房,142,2.25695818619396E-05,
3336,外商投资,142,2.25695818619396E-05,
3337,亚军,142,2.25695818619396E-05,
3338,普田,142,2.25695818619396E-05,
3339,客观事实,142,2.25695818619396E-05,
3340,承揽,142,2.25695818619396E-05,
3341,粉碎性,142,2.25695818619396E-05,
3342,间接,142,2.25695818619396E-05,
3343,餐饮,141,2.2410641144602E-05,
3344,重要,141,2.2410641144602E-05,
3345,康复,141,2.2410641144602E-05,
3346,劳动部,141,2.2410641144602E-05,
3347,违纪,141,2.2410641144602E-05,
3348,珠海,141,2.2410641144602E-05,
3349,管委会,141,2.2410641144602E-05,
3350,弄,141,2.2410641144602E-05,
3352,陪护,141,2.2410641144602E-05,
3354,这种,141,2.2410641144602E-05,
3355,未尽,141,2.2410641144602E-05,
3356,〔,141,2.2410641144602E-05,
3357,开立,141,2.2410641144602E-05,
3359,四年,140,2.22517004272644E-05,
3360,承租人,140,2.22517004272644E-05,
3361,〕,140,2.22517004272644E-05,
3362,还应,140,2.22517004272644E-05,
3363,财建,140,2.22517004272644E-05,
3364,出血,140,2.22517004272644E-05,
3365,举示,140,2.22517004272644E-05,
3366,应向,140,2.22517004272644E-05,
3367,骑行,140,2.22517004272644E-05,
3368,侵权行为,140,2.22517004272644E-05,
3369,持,140,2.22517004272644E-05,
3370,回校,140,2.22517004272644E-05,
3371,门,140,2.22517004272644E-05,
3373,未到,139,2.20927597099268E-05,
3374,社,139,2.20927597099268E-05,
3376,终身,139,2.20927597099268E-05,
3377,一是,139,2.20927597099268E-05,
3379,教委,139,2.20927597099268E-05,
3380,三星,139,2.20927597099268E-05,
3381,人事制度,139,2.20927597099268E-05,
3382,腰,139,2.20927597099268E-05,
3384,人员编制,139,2.20927597099268E-05,
3385,天鸿,139,2.20927597099268E-05,
3386,吊销,139,2.20927597099268E-05,
3388,自付,139,2.20927597099268E-05,
3389,兖州煤业,139,2.20927597099268E-05,
3390,姓名,139,2.20927597099268E-05,
3391,类型,138,2.19338189925892E-05,
3392,碱业,138,2.19338189925892E-05,
3393,二是,138,2.19338189925892E-05,
3394,家,138,2.19338189925892E-05,
3395,回到,138,2.19338189925892E-05,
3396,成因,138,2.19338189925892E-05,
3398,因公,138,2.19338189925892E-05,
3399,南路,138,2.19338189925892E-05,
3400,正在,138,2.19338189925892E-05,
3401,验资,138,2.19338189925892E-05,
3402,临床,138,2.19338189925892E-05,
3403,首创,138,2.19338189925892E-05,
3404,确保安全,138,2.19338189925892E-05,
3405,工程施工,138,2.19338189925892E-05,
3406,功能障碍,138,2.19338189925892E-05,
3407,非农业,138,2.19338189925892E-05,
3408,故原,138,2.19338189925892E-05,
3409,体检,138,2.19338189925892E-05,
3410,业务员,138,2.19338189925892E-05,
3411,假肢,138,2.19338189925892E-05,
3412,前方,138,2.19338189925892E-05,
3413,清,138,2.19338189925892E-05,
3414,应聘,137,2.17748782752516E-05,
3415,债权人,137,2.17748782752516E-05,
3416,日因,137,2.17748782752516E-05,
3417,毕业生,137,2.17748782752516E-05,
3418,及原,137,2.17748782752516E-05,
3419,回购,137,2.17748782752516E-05,
3420,户口本,137,2.17748782752516E-05,
3421,第三十七条,137,2.17748782752516E-05,
3422,冠发,137,2.17748782752516E-05,
3424,欠付,137,2.17748782752516E-05,
3425,英,137,2.17748782752516E-05,
3427,要件,136,2.1615937557914E-05,
3428,刘亚刚,136,2.1615937557914E-05,
3429,负伤,136,2.1615937557914E-05,
3430,货物运输,136,2.1615937557914E-05,
3431,彭,136,2.1615937557914E-05,
3432,新增,136,2.1615937557914E-05,
3433,黄胄,136,2.1615937557914E-05,
3434,完整,136,2.1615937557914E-05,
3435,民事行为,136,2.1615937557914E-05,
3436,工,136,2.1615937557914E-05,
3437,公证处,136,2.1615937557914E-05,
3440,干活,135,2.14569968405764E-05,
3441,限,135,2.14569968405764E-05,
3443,巴士,135,2.14569968405764E-05,
3444,沈某,135,2.14569968405764E-05,
3446,长,135,2.14569968405764E-05,
3447,分房,135,2.14569968405764E-05,
3448,通行,135,2.14569968405764E-05,
3450,签订协议,135,2.14569968405764E-05,
3451,突然,135,2.14569968405764E-05,
3452,继承,135,2.14569968405764E-05,
3453,优惠,135,2.14569968405764E-05,
3454,林业,135,2.14569968405764E-05,
3455,司鉴,135,2.14569968405764E-05,
3456,脑,135,2.14569968405764E-05,
3457,血肿,134,2.12980561232388E-05,
3458,工资条,134,2.12980561232388E-05,
3459,出国,134,2.12980561232388E-05,
3460,水利水电,134,2.12980561232388E-05,
3461,两人,134,2.12980561232388E-05,
3462,请求权,134,2.12980561232388E-05,
3463,建兴,134,2.12980561232388E-05,
3464,事务,134,2.12980561232388E-05,
3465,帮助,134,2.12980561232388E-05,
3467,建房,134,2.12980561232388E-05,
3468,沂蒙,134,2.12980561232388E-05,
3469,龚某,134,2.12980561232388E-05,
3470,明天,134,2.12980561232388E-05,
3471,公里,133,2.11391154059012E-05,
3472,处置,133,2.11391154059012E-05,
3474,因原,133,2.11391154059012E-05,
3475,其应,133,2.11391154059012E-05,
3476,考试,133,2.11391154059012E-05,
3478,推翻,133,2.11391154059012E-05,
3479,学习,133,2.11391154059012E-05,
3480,合同期,133,2.11391154059012E-05,
3481,荣华,133,2.11391154059012E-05,
3482,参与度,133,2.11391154059012E-05,
3483,应负,133,2.11391154059012E-05,
3484,列为,133,2.11391154059012E-05,
3485,公证,132,2.09801746885636E-05,
3486,有原,132,2.09801746885636E-05,
3487,成本,132,2.09801746885636E-05,
3489,第五,132,2.09801746885636E-05,
3490,75%,132,2.09801746885636E-05,
3491,定时,132,2.09801746885636E-05,
3492,职业高中,132,2.09801746885636E-05,
3493,成劳,132,2.09801746885636E-05,
3494,国有资产,132,2.09801746885636E-05,
3495,派,132,2.09801746885636E-05,
3496,岗位津贴,132,2.09801746885636E-05,
3497,科室,132,2.09801746885636E-05,
3498,见,132,2.09801746885636E-05,
3499,有据,132,2.09801746885636E-05,
3501,别墅,131,2.0821233971226E-05,
3502,意义,131,2.0821233971226E-05,
3503,常德,131,2.0821233971226E-05,
3504,社保局,131,2.0821233971226E-05,
3505,花名册,131,2.0821233971226E-05,
3506,实验,131,2.0821233971226E-05,
3507,资源,131,2.0821233971226E-05,
3508,余利,131,2.0821233971226E-05,
3510,五菱牌,131,2.0821233971226E-05,
3511,文华,131,2.0821233971226E-05,
3512,原由,131,2.0821233971226E-05,
3513,时候,131,2.0821233971226E-05,
3515,工商户,131,2.0821233971226E-05,
3516,幸福,131,2.0821233971226E-05,
3517,消费,131,2.0821233971226E-05,
3518,运行,131,2.0821233971226E-05,
3519,十三条,131,2.0821233971226E-05,
3520,格芙兰,131,2.0821233971226E-05,
3521,曾于,131,2.0821233971226E-05,
3522,XXXX,130,2.06622932538884E-05,
3523,清扫,130,2.06622932538884E-05,
3526,工业部,130,2.06622932538884E-05,
3527,江龙,130,2.06622932538884E-05,
3528,请求事项,130,2.06622932538884E-05,
3530,广林,130,2.06622932538884E-05,
3531,汪,130,2.06622932538884E-05,
3532,等待,130,2.06622932538884E-05,
3533,研究生,130,2.06622932538884E-05,
3534,印刷,130,2.06622932538884E-05,
3535,年检,130,2.06622932538884E-05,
3536,红日,130,2.06622932538884E-05,
3537,工作量,130,2.06622932538884E-05,
3538,公告送达,130,2.06622932538884E-05,
3539,发动机,130,2.06622932538884E-05,
3540,所得,130,2.06622932538884E-05,
3541,根,130,2.06622932538884E-05,
3542,不仅,130,2.06622932538884E-05,
3543,轻便,130,2.06622932538884E-05,
3544,亿元,130,2.06622932538884E-05,
3546,线,130,2.06622932538884E-05,
3548,监管,130,2.06622932538884E-05,
3549,重审,130,2.06622932538884E-05,
3550,证券,129,2.05033525365508E-05,
3551,房管所,129,2.05033525365508E-05,
3552,工资改革,129,2.05033525365508E-05,
3553,调出,129,2.05033525365508E-05,
3554,平,129,2.05033525365508E-05,
3556,救济金,129,2.05033525365508E-05,
3557,大道,129,2.05033525365508E-05,
3558,台,129,2.05033525365508E-05,
3559,大厦,129,2.05033525365508E-05,
3560,依赖,129,2.05033525365508E-05,
3561,尹,129,2.05033525365508E-05,
3562,账单,129,2.05033525365508E-05,
3563,到达,129,2.05033525365508E-05,
3565,委员,129,2.05033525365508E-05,
3566,合理性,129,2.05033525365508E-05,
3567,算,129,2.05033525365508E-05,
3568,打,129,2.05033525365508E-05,
3569,扩股,129,2.05033525365508E-05,
3570,初中,129,2.05033525365508E-05,
3571,其未,129,2.05033525365508E-05,
3572,专项基金,129,2.05033525365508E-05,
3573,忠,128,2.03444118192132E-05,
3574,一名,128,2.03444118192132E-05,
3575,西安,128,2.03444118192132E-05,
3577,第七,128,2.03444118192132E-05,
3578,过节费,128,2.03444118192132E-05,
3579,物品,128,2.03444118192132E-05,
3580,哈尔滨,128,2.03444118192132E-05,
3582,概念,128,2.03444118192132E-05,
3583,登记手续,127,2.01854711018756E-05,
3584,用途,127,2.01854711018756E-05,
3585,确保,127,2.01854711018756E-05,
3586,尚需,127,2.01854711018756E-05,
3587,原来,127,2.01854711018756E-05,
3589,洋,127,2.01854711018756E-05,
3591,审计报告,127,2.01854711018756E-05,
3592,京,127,2.01854711018756E-05,
3593,往来,127,2.01854711018756E-05,
3594,比,127,2.01854711018756E-05,
3596,不知情,127,2.01854711018756E-05,
3597,年初,127,2.01854711018756E-05,
3598,小组,127,2.01854711018756E-05,
3600,鉴证,127,2.01854711018756E-05,
3601,雷爱中,127,2.01854711018756E-05,
3602,追尾,127,2.01854711018756E-05,
3603,中均,127,2.01854711018756E-05,
3604,三次,126,2.0026530384538E-05,
3606,鹏程,126,2.0026530384538E-05,
3607,转制,126,2.0026530384538E-05,
3608,股,126,2.0026530384538E-05,
3609,判断,126,2.0026530384538E-05,
3610,科学,126,2.0026530384538E-05,
3612,电子邮件,126,2.0026530384538E-05,
3613,行内,126,2.0026530384538E-05,
3615,何华军,126,2.0026530384538E-05,
3616,她,126,2.0026530384538E-05,
3617,大伟,126,2.0026530384538E-05,
3618,修复,126,2.0026530384538E-05,
3619,设施,126,2.0026530384538E-05,
3620,由原,125,1.98675896672004E-05,
3621,存有,125,1.98675896672004E-05,
3622,网络,125,1.98675896672004E-05,
3623,东兰,125,1.98675896672004E-05,
3624,强劲,125,1.98675896672004E-05,
3625,石油,125,1.98675896672004E-05,
3626,部位,125,1.98675896672004E-05,
3627,第四款,125,1.98675896672004E-05,
3628,女儿,125,1.98675896672004E-05,
3629,每个,125,1.98675896672004E-05,
3630,购置,125,1.98675896672004E-05,
3631,同工同酬,125,1.98675896672004E-05,
3632,改为,125,1.98675896672004E-05,
3633,文件精神,125,1.98675896672004E-05,
3635,东路,125,1.98675896672004E-05,
3636,到期日,125,1.98675896672004E-05,
3639,该会,125,1.98675896672004E-05,
3641,香港,125,1.98675896672004E-05,
3642,多处,125,1.98675896672004E-05,
3643,接管,125,1.98675896672004E-05,
3644,建筑施工,124,1.97086489498628E-05,
3645,剔除,124,1.97086489498628E-05,
3646,尽到,124,1.97086489498628E-05,
3647,居住地,124,1.97086489498628E-05,
3648,汇款,124,1.97086489498628E-05,
3649,保养,124,1.97086489498628E-05,
3650,任命,124,1.97086489498628E-05,
3651,航遥,124,1.97086489498628E-05,
3652,山西,124,1.97086489498628E-05,
3653,患,124,1.97086489498628E-05,
3654,行走,124,1.97086489498628E-05,
3655,临泉县,124,1.97086489498628E-05,
3656,抚恤,124,1.97086489498628E-05,
3658,一样,124,1.97086489498628E-05,
3659,三叶,124,1.97086489498628E-05,
3661,其所,123,1.95497082325252E-05,
3662,数据,123,1.95497082325252E-05,
3663,手写,123,1.95497082325252E-05,
3664,金华,123,1.95497082325252E-05,
3665,襄阳,123,1.95497082325252E-05,
3667,椎体,123,1.95497082325252E-05,
3668,北路,123,1.95497082325252E-05,
3670,全,123,1.95497082325252E-05,
3671,拐杖,123,1.95497082325252E-05,
3672,辞职报告,123,1.95497082325252E-05,
3673,维权,123,1.95497082325252E-05,
3674,八级,123,1.95497082325252E-05,
3675,石家庄,123,1.95497082325252E-05,
3676,砖厂,123,1.95497082325252E-05,
3677,元后,123,1.95497082325252E-05,
3678,指导,123,1.95497082325252E-05,
3680,追索,122,1.93907675151876E-05,
3681,择期,122,1.93907675151876E-05,
3682,晋升,122,1.93907675151876E-05,
3683,颁布,122,1.93907675151876E-05,
3684,一倍,122,1.93907675151876E-05,
3685,下岗,122,1.93907675151876E-05,
3687,泰康人寿,122,1.93907675151876E-05,
3688,保健院,122,1.93907675151876E-05,
3689,计件工资,122,1.93907675151876E-05,
3690,华东,122,1.93907675151876E-05,
3691,医疗期,122,1.93907675151876E-05,
3692,分配制度,122,1.93907675151876E-05,
3693,一半,122,1.93907675151876E-05,
3694,强行,122,1.93907675151876E-05,
3695,退出,122,1.93907675151876E-05,
3696,元祖,122,1.93907675151876E-05,
3697,通报,122,1.93907675151876E-05,
3698,陶,122,1.93907675151876E-05,
3699,纠纷案件,122,1.93907675151876E-05,
3700,新车,122,1.93907675151876E-05,
3701,职代会,122,1.93907675151876E-05,
3702,俞,121,1.923182679785E-05,
3703,卫星,121,1.923182679785E-05,
3704,和平,121,1.923182679785E-05,
3705,转发,121,1.923182679785E-05,
3706,渤海,121,1.923182679785E-05,
3707,私自,121,1.923182679785E-05,
3708,精神痛苦,121,1.923182679785E-05,
3709,广路,121,1.923182679785E-05,
3710,部委,121,1.923182679785E-05,
3711,物,121,1.923182679785E-05,
3712,认字,121,1.923182679785E-05,
3713,未有,121,1.923182679785E-05,
3714,聘任制,121,1.923182679785E-05,
3715,整,121,1.923182679785E-05,
3716,国柱,121,1.923182679785E-05,
3717,开办,121,1.923182679785E-05,
3718,最高额,121,1.923182679785E-05,
3719,三级,121,1.923182679785E-05,
3720,旨在,121,1.923182679785E-05,
3721,效益,121,1.923182679785E-05,
3722,项目部,121,1.923182679785E-05,
3723,承德,121,1.923182679785E-05,
3724,开户银行,121,1.923182679785E-05,
3725,娥,121,1.923182679785E-05,
3726,唯一,121,1.923182679785E-05,
3727,钢结构,121,1.923182679785E-05,
3728,补充规定,121,1.923182679785E-05,
3729,成华劳,121,1.923182679785E-05,
3730,张大,121,1.923182679785E-05,
3731,桂林,120,1.90728860805124E-05,
3732,指出,120,1.90728860805124E-05,
3733,民终,120,1.90728860805124E-05,
3734,自理,120,1.90728860805124E-05,
3735,履行地,120,1.90728860805124E-05,
3737,金源,120,1.90728860805124E-05,
3738,国道,120,1.90728860805124E-05,
3739,三责险,120,1.90728860805124E-05,
3740,机会,120,1.90728860805124E-05,
3741,混凝土,120,1.90728860805124E-05,
3742,濮阳,120,1.90728860805124E-05,
3743,周口,120,1.90728860805124E-05,
3745,联办,120,1.90728860805124E-05,
3747,张京生,120,1.90728860805124E-05,
3748,为止,119,1.89139453631748E-05,
3749,商品房,119,1.89139453631748E-05,
3750,久,119,1.89139453631748E-05,
3751,人仲不字,119,1.89139453631748E-05,
3752,新乡,119,1.89139453631748E-05,
3753,刘长,119,1.89139453631748E-05,
3754,太劳仲,119,1.89139453631748E-05,
3755,体育,119,1.89139453631748E-05,
3756,乘车,119,1.89139453631748E-05,
3758,协会,119,1.89139453631748E-05,
3759,原始,119,1.89139453631748E-05,
3760,夜班,119,1.89139453631748E-05,
3761,纪律,119,1.89139453631748E-05,
3762,较大,119,1.89139453631748E-05,
3763,健身,119,1.89139453631748E-05,
3764,户名,119,1.89139453631748E-05,
3766,老白,119,1.89139453631748E-05,
3767,其向,119,1.89139453631748E-05,
3768,三文,119,1.89139453631748E-05,
3769,定案,119,1.89139453631748E-05,
3770,方法,119,1.89139453631748E-05,
3771,集体合同,119,1.89139453631748E-05,
3772,发包,119,1.89139453631748E-05,
3773,第五十二,118,1.87550046458372E-05,
3775,粮油,118,1.87550046458372E-05,
3776,亩,118,1.87550046458372E-05,
3777,高速,118,1.87550046458372E-05,
3778,党委,118,1.87550046458372E-05,
3779,刑事,118,1.87550046458372E-05,
3780,补,118,1.87550046458372E-05,
3781,承继,118,1.87550046458372E-05,
3782,群益,118,1.87550046458372E-05,
3784,绩效奖金,118,1.87550046458372E-05,
3785,表述,118,1.87550046458372E-05,
3786,占有,118,1.87550046458372E-05,
3787,宁夏,118,1.87550046458372E-05,
3788,洛阳,118,1.87550046458372E-05,
3789,农行,118,1.87550046458372E-05,
3790,常理,118,1.87550046458372E-05,
3791,另案,118,1.87550046458372E-05,
3792,所称,118,1.87550046458372E-05,
3793,政发,118,1.87550046458372E-05,
3794,出让,118,1.87550046458372E-05,
3795,代位,117,1.85960639284996E-05,
3796,产假,117,1.85960639284996E-05,
3797,培训费,117,1.85960639284996E-05,
3798,名字,117,1.85960639284996E-05,
3799,本条,117,1.85960639284996E-05,
3800,当场,117,1.85960639284996E-05,
3801,电业,117,1.85960639284996E-05,
3802,物损费,117,1.85960639284996E-05,
3804,如实,117,1.85960639284996E-05,
3805,史,117,1.85960639284996E-05,
3806,从化,117,1.85960639284996E-05,
3807,上班时间,117,1.85960639284996E-05,
3809,孟广霞,117,1.85960639284996E-05,
3810,雇员,117,1.85960639284996E-05,
3811,预留,117,1.85960639284996E-05,
3812,投有,117,1.85960639284996E-05,
3815,雪松,116,1.8437123211162E-05,
3817,退工,116,1.8437123211162E-05,
3818,进,116,1.8437123211162E-05,
3819,办公,116,1.8437123211162E-05,
3820,说法,116,1.8437123211162E-05,
3821,看到,116,1.8437123211162E-05,
3822,员,116,1.8437123211162E-05,
3823,假期,116,1.8437123211162E-05,
3825,招用,116,1.8437123211162E-05,
3826,瑕疵,116,1.8437123211162E-05,
3827,指挥,116,1.8437123211162E-05,
3828,齐,116,1.8437123211162E-05,
3829,机械制造,116,1.8437123211162E-05,
3830,缺陷,116,1.8437123211162E-05,
3832,晚上,116,1.8437123211162E-05,
3833,单元,116,1.8437123211162E-05,
3834,邦,116,1.8437123211162E-05,
3835,宣布,116,1.8437123211162E-05,
3836,提请,116,1.8437123211162E-05,
3837,益州,116,1.8437123211162E-05,
3838,民安,116,1.8437123211162E-05,
3839,单独,116,1.8437123211162E-05,
3840,总队,116,1.8437123211162E-05,
3841,吕新红,115,1.82781824938244E-05,
3842,依次,115,1.82781824938244E-05,
3843,开支,115,1.82781824938244E-05,
3845,第七十三,115,1.82781824938244E-05,
3846,老,115,1.82781824938244E-05,
3847,第三方,115,1.82781824938244E-05,
3848,曾经,115,1.82781824938244E-05,
3849,中应,115,1.82781824938244E-05,
3850,发送,115,1.82781824938244E-05,
3851,稳定,115,1.82781824938244E-05,
3852,广电局,115,1.82781824938244E-05,
3853,时未,115,1.82781824938244E-05,
3854,内为,115,1.82781824938244E-05,
3855,名单,115,1.82781824938244E-05,
3856,认购,115,1.82781824938244E-05,
3858,曙光,115,1.82781824938244E-05,
3859,产值,115,1.82781824938244E-05,
3860,保存,114,1.81192417764868E-05,
3861,星星,114,1.81192417764868E-05,
3862,门口,114,1.81192417764868E-05,
3863,伟民,114,1.81192417764868E-05,
3864,返回,114,1.81192417764868E-05,
3865,不成,114,1.81192417764868E-05,
3866,我于,114,1.81192417764868E-05,
3867,得,114,1.81192417764868E-05,
3868,周仲凯,114,1.81192417764868E-05,
3870,垂杨柳,114,1.81192417764868E-05,
3871,殷,114,1.81192417764868E-05,
3872,是从,114,1.81192417764868E-05,
3873,分厂,114,1.81192417764868E-05,
3874,英大,114,1.81192417764868E-05,
3875,薪资,114,1.81192417764868E-05,
3876,同级,114,1.81192417764868E-05,
3877,固定物,114,1.81192417764868E-05,
3878,股票,114,1.81192417764868E-05,
3879,海博,114,1.81192417764868E-05,
3880,十元,114,1.81192417764868E-05,
3881,明昊,114,1.81192417764868E-05,
3882,格为,114,1.81192417764868E-05,
3883,环境,114,1.81192417764868E-05,
3884,生生,114,1.81192417764868E-05,
3885,一宗,114,1.81192417764868E-05,
3886,东莞,114,1.81192417764868E-05,
3887,自收自支,114,1.81192417764868E-05,
3888,国安,114,1.81192417764868E-05,
